zone_id,borough,pickup_date,pickup_hour,vehicle_type,trip_count,trip_price
19,Queens,2025-10-16,13,green,0,
19,Queens,2025-10-16,13,hvfhv,25,22.68
19,Queens,2025-10-16,13,other_fhv,1,
19,Queens,2025-10-16,14,yellow,0,
19,Queens,2025-10-16,14,green,0,
19,Queens,2025-10-16,14,hvfhv,50,20.96
19,Queens,2025-10-16,14,other_fhv,4,
19,Queens,2025-10-16,15,yellow,1,6.67
19,Queens,2025-10-16,15,green,0,
19,Queens,2025-10-16,15,hvfhv,43,20.52
19,Queens,2025-10-16,15,other_fhv,1,
19,Queens,2025-10-16,16,yellow,2,60.31
19,Queens,2025-10-16,16,green,0,
19,Queens,2025-10-16,16,hvfhv,28,24.09
19,Queens,2025-10-16,16,other_fhv,1,
19,Queens,2025-10-16,17,yellow,0,
19,Queens,2025-10-16,17,green,0,
19,Queens,2025-10-16,17,hvfhv,29,24.63
19,Queens,2025-10-16,17,other_fhv,0,
19,Queens,2025-10-16,18,yellow,0,
19,Queens,2025-10-16,18,green,0,
19,Queens,2025-10-16,18,hvfhv,36,23.39
19,Queens,2025-10-16,18,other_fhv,1,
19,Queens,2025-10-16,19,yellow,0,
19,Queens,2025-10-16,19,green,0,
19,Queens,2025-10-16,19,hvfhv,26,23.24
19,Queens,2025-10-16,19,other_fhv,0,
19,Queens,2025-10-16,20,yellow,0,
19,Queens,2025-10-16,20,green,0,
19,Queens,2025-10-16,20,hvfhv,19,25.01
19,Queens,2025-10-16,20,other_fhv,0,
19,Queens,2025-10-16,21,yellow,0,
19,Queens,2025-10-16,21,green,0,
19,Queens,2025-10-16,21,hvfhv,17,17.94
19,Queens,2025-10-16,21,other_fhv,0,
19,Queens,2025-10-16,22,yellow,0,
19,Queens,2025-10-16,22,green,1,115.0
19,Queens,2025-10-16,22,hvfhv,17,18.15
19,Queens,2025-10-16,22,other_fhv,0,
19,Queens,2025-10-16,23,yellow,0,
19,Queens,2025-10-16,23,green,0,
19,Queens,2025-10-16,23,hvfhv,19,24.83
19,Queens,2025-10-16,23,other_fhv,0,
20,Bronx,2025-10-16,0,yellow,0,
20,Bronx,2025-10-16,0,green,0,
20,Bronx,2025-10-16,0,hvfhv,42,14.1
20,Bronx,2025-10-16,0,other_fhv,0,
20,Bronx,2025-10-16,1,yellow,0,
20,Bronx,2025-10-16,1,green,0,
20,Bronx,2025-10-16,1,hvfhv,13,13.39
20,Bronx,2025-10-16,1,other_fhv,0,
20,Bronx,2025-10-16,2,yellow,0,
20,Bronx,2025-10-16,2,green,0,
20,Bronx,2025-10-16,2,hvfhv,21,20.98
20,Bronx,2025-10-16,2,other_fhv,0,
20,Bronx,2025-10-16,3,yellow,1,16.29
20,Bronx,2025-10-16,3,green,0,
20,Bronx,2025-10-16,3,hvfhv,16,23.56
20,Bronx,2025-10-16,3,other_fhv,0,
20,Bronx,2025-10-16,4,yellow,0,
20,Bronx,2025-10-16,4,green,0,
20,Bronx,2025-10-16,4,hvfhv,17,21.97
20,Bronx,2025-10-16,4,other_fhv,0,
20,Bronx,2025-10-16,5,yellow,0,
20,Bronx,2025-10-16,5,green,0,
20,Bronx,2025-10-16,5,hvfhv,29,14.29
20,Bronx,2025-10-16,5,other_fhv,1,
20,Bronx,2025-10-16,6,yellow,2,31.3
20,Bronx,2025-10-16,6,green,0,
20,Bronx,2025-10-16,6,hvfhv,82,18.96
20,Bronx,2025-10-16,6,other_fhv,2,
20,Bronx,2025-10-16,7,yellow,1,36.5
20,Bronx,2025-10-16,7,green,0,
20,Bronx,2025-10-16,7,hvfhv,99,24.46
20,Bronx,2025-10-16,7,other_fhv,3,
20,Bronx,2025-10-16,8,yellow,0,
20,Bronx,2025-10-16,8,green,0,
20,Bronx,2025-10-16,8,hvfhv,155,19.46
20,Bronx,2025-10-16,8,other_fhv,2,
20,Bronx,2025-10-16,9,yellow,0,
20,Bronx,2025-10-16,9,green,1,0.0
20,Bronx,2025-10-16,9,hvfhv,118,18.63
20,Bronx,2025-10-16,9,other_fhv,1,
20,Bronx,2025-10-16,10,yellow,2,43.5
20,Bronx,2025-10-16,10,green,1,2.9
20,Bronx,2025-10-16,10,hvfhv,83,18.84
20,Bronx,2025-10-16,10,other_fhv,3,
20,Bronx,2025-10-16,11,yellow,1,31.5
20,Bronx,2025-10-16,11,green,1,2.9
20,Bronx,2025-10-16,11,hvfhv,78,20.23
20,Bronx,2025-10-16,11,other_fhv,4,
20,Bronx,2025-10-16,12,yellow,3,29.5
20,Bronx,2025-10-16,12,green,0,
20,Bronx,2025-10-16,12,hvfhv,94,20.01
20,Bronx,2025-10-16,12,other_fhv,3,
20,Bronx,2025-10-16,13,yellow,3,37.17
20,Bronx,2025-10-16,13,green,0,
20,Bronx,2025-10-16,13,hvfhv,88,19.79
20,Bronx,2025-10-16,13,other_fhv,1,
20,Bronx,2025-10-16,14,yellow,0,
20,Bronx,2025-10-16,14,green,0,
20,Bronx,2025-10-16,14,hvfhv,119,20.78
20,Bronx,2025-10-16,14,other_fhv,2,
20,Bronx,2025-10-16,15,yellow,0,
20,Bronx,2025-10-16,15,green,0,
20,Bronx,2025-10-16,15,hvfhv,115,25.98
20,Bronx,2025-10-16,15,other_fhv,2,
20,Bronx,2025-10-16,16,yellow,0,
20,Bronx,2025-10-16,16,green,0,
20,Bronx,2025-10-16,16,hvfhv,128,23.74
20,Bronx,2025-10-16,16,other_fhv,1,
20,Bronx,2025-10-16,17,yellow,0,
20,Bronx,2025-10-16,17,green,0,
20,Bronx,2025-10-16,17,hvfhv,123,22.83
20,Bronx,2025-10-16,17,other_fhv,2,
20,Bronx,2025-10-16,18,yellow,0,
20,Bronx,2025-10-16,18,green,0,
20,Bronx,2025-10-16,18,hvfhv,130,17.67
20,Bronx,2025-10-16,18,other_fhv,0,
20,Bronx,2025-10-16,19,yellow,1,56.5
20,Bronx,2025-10-16,19,green,0,
20,Bronx,2025-10-16,19,hvfhv,135,20.18
20,Bronx,2025-10-16,19,other_fhv,1,
20,Bronx,2025-10-16,20,yellow,0,
20,Bronx,2025-10-16,20,green,0,
20,Bronx,2025-10-16,20,hvfhv,132,17.54
20,Bronx,2025-10-16,20,other_fhv,0,
20,Bronx,2025-10-16,21,yellow,1,8.84
20,Bronx,2025-10-16,21,green,0,
20,Bronx,2025-10-16,21,hvfhv,94,19.69
20,Bronx,2025-10-16,21,other_fhv,1,
20,Bronx,2025-10-16,22,yellow,0,
20,Bronx,2025-10-16,22,green,1,3.7
20,Bronx,2025-10-16,22,hvfhv,97,15.15
20,Bronx,2025-10-16,22,other_fhv,0,
20,Bronx,2025-10-16,23,yellow,1,11.73
20,Bronx,2025-10-16,23,green,0,
20,Bronx,2025-10-16,23,hvfhv,74,14.12
20,Bronx,2025-10-16,23,other_fhv,0,
21,Brooklyn,2025-10-16,0,yellow,0,
21,Brooklyn,2025-10-16,0,green,0,
21,Brooklyn,2025-10-16,0,hvfhv,26,14.04
21,Brooklyn,2025-10-16,0,other_fhv,1,
21,Brooklyn,2025-10-16,1,yellow,0,
21,Brooklyn,2025-10-16,1,green,0,
21,Brooklyn,2025-10-16,1,hvfhv,25,18.04
21,Brooklyn,2025-10-16,1,other_fhv,1,
21,Brooklyn,2025-10-16,2,yellow,0,
21,Brooklyn,2025-10-16,2,green,0,
21,Brooklyn,2025-10-16,2,hvfhv,15,17.15
21,Brooklyn,2025-10-16,2,other_fhv,0,
21,Brooklyn,2025-10-16,3,yellow,1,11.96
21,Brooklyn,2025-10-16,3,green,1,24.0
21,Brooklyn,2025-10-16,3,hvfhv,24,30.08
21,Brooklyn,2025-10-16,3,other_fhv,0,
21,Brooklyn,2025-10-16,4,yellow,0,
21,Brooklyn,2025-10-16,4,green,0,
21,Brooklyn,2025-10-16,4,hvfhv,28,20.83
21,Brooklyn,2025-10-16,4,other_fhv,0,
21,Brooklyn,2025-10-16,5,yellow,0,
21,Brooklyn,2025-10-16,5,green,0,
21,Brooklyn,2025-10-16,5,hvfhv,38,28.46
21,Brooklyn,2025-10-16,5,other_fhv,0,
21,Brooklyn,2025-10-16,6,yellow,3,48.17
21,Brooklyn,2025-10-16,6,green,0,
21,Brooklyn,2025-10-16,6,hvfhv,64,25.58
21,Brooklyn,2025-10-16,6,other_fhv,2,
21,Brooklyn,2025-10-16,7,yellow,3,34.17
21,Brooklyn,2025-10-16,7,green,0,
21,Brooklyn,2025-10-16,7,hvfhv,148,19.45
21,Brooklyn,2025-10-16,7,other_fhv,13,
21,Brooklyn,2025-10-16,8,yellow,0,
21,Brooklyn,2025-10-16,8,green,0,
21,Brooklyn,2025-10-16,8,hvfhv,154,18.52
21,Brooklyn,2025-10-16,8,other_fhv,10,
21,Brooklyn,2025-10-16,9,yellow,1,36.5
21,Brooklyn,2025-10-16,9,green,0,
21,Brooklyn,2025-10-16,9,hvfhv,108,20.8
21,Brooklyn,2025-10-16,9,other_fhv,7,
21,Brooklyn,2025-10-16,10,yellow,1,20.29
21,Brooklyn,2025-10-16,10,green,0,
21,Brooklyn,2025-10-16,10,hvfhv,76,19.07
21,Brooklyn,2025-10-16,10,other_fhv,14,
21,Brooklyn,2025-10-16,11,yellow,2,16.5
21,Brooklyn,2025-10-16,11,green,0,
21,Brooklyn,2025-10-16,11,hvfhv,83,18.71
21,Brooklyn,2025-10-16,11,other_fhv,12,
21,Brooklyn,2025-10-16,12,yellow,1,52.5
21,Brooklyn,2025-10-16,12,green,0,
21,Brooklyn,2025-10-16,12,hvfhv,76,18.31
21,Brooklyn,2025-10-16,12,other_fhv,5,
21,Brooklyn,2025-10-16,13,yellow,2,30.0
21,Brooklyn,2025-10-16,13,green,0,
21,Brooklyn,2025-10-16,13,hvfhv,72,18.36
21,Brooklyn,2025-10-16,13,other_fhv,11,
21,Brooklyn,2025-10-16,14,yellow,1,31.5
21,Brooklyn,2025-10-16,14,green,0,
21,Brooklyn,2025-10-16,14,hvfhv,103,23.07
21,Brooklyn,2025-10-16,14,other_fhv,6,
21,Brooklyn,2025-10-16,15,yellow,0,
21,Brooklyn,2025-10-16,15,green,0,
21,Brooklyn,2025-10-16,15,hvfhv,99,25.79
21,Brooklyn,2025-10-16,15,other_fhv,5,
21,Brooklyn,2025-10-16,16,yellow,0,
21,Brooklyn,2025-10-16,16,green,0,
21,Brooklyn,2025-10-16,16,hvfhv,111,19.41
21,Brooklyn,2025-10-16,16,other_fhv,4,
21,Brooklyn,2025-10-16,17,yellow,0,
21,Brooklyn,2025-10-16,17,green,0,
21,Brooklyn,2025-10-16,17,hvfhv,127,20.51
21,Brooklyn,2025-10-16,17,other_fhv,2,
21,Brooklyn,2025-10-16,18,yellow,0,
21,Brooklyn,2025-10-16,18,green,0,
21,Brooklyn,2025-10-16,18,hvfhv,107,18.37
21,Brooklyn,2025-10-16,18,other_fhv,1,
21,Brooklyn,2025-10-16,19,yellow,0,
21,Brooklyn,2025-10-16,19,green,0,
21,Brooklyn,2025-10-16,19,hvfhv,87,16.74
21,Brooklyn,2025-10-16,19,other_fhv,0,
21,Brooklyn,2025-10-16,20,yellow,1,62.5
21,Brooklyn,2025-10-16,20,green,0,
21,Brooklyn,2025-10-16,20,hvfhv,75,15.56
21,Brooklyn,2025-10-16,20,other_fhv,1,
21,Brooklyn,2025-10-16,21,yellow,0,
21,Brooklyn,2025-10-16,21,green,0,
21,Brooklyn,2025-10-16,21,hvfhv,49,18.39
21,Brooklyn,2025-10-16,21,other_fhv,0,
21,Brooklyn,2025-10-16,22,yellow,0,
21,Brooklyn,2025-10-16,22,green,0,
21,Brooklyn,2025-10-16,22,hvfhv,47,13.27
21,Brooklyn,2025-10-16,22,other_fhv,0,
21,Brooklyn,2025-10-16,23,yellow,0,
21,Brooklyn,2025-10-16,23,green,0,
21,Brooklyn,2025-10-16,23,hvfhv,38,15.48
21,Brooklyn,2025-10-16,23,other_fhv,0,
22,Brooklyn,2025-10-16,0,yellow,1,13.64
22,Brooklyn,2025-10-16,0,green,0,
22,Brooklyn,2025-10-16,0,hvfhv,49,14.53
22,Brooklyn,2025-10-16,0,other_fhv,0,
22,Brooklyn,2025-10-16,1,yellow,0,
22,Brooklyn,2025-10-16,1,green,0,
22,Brooklyn,2025-10-16,1,hvfhv,20,21.1
22,Brooklyn,2025-10-16,1,other_fhv,0,
22,Brooklyn,2025-10-16,2,yellow,0,
22,Brooklyn,2025-10-16,2,green,0,
22,Brooklyn,2025-10-16,2,hvfhv,17,17.41
22,Brooklyn,2025-10-16,2,other_fhv,0,
22,Brooklyn,2025-10-16,3,yellow,0,
22,Brooklyn,2025-10-16,3,green,0,
22,Brooklyn,2025-10-16,3,hvfhv,11,36.42
22,Brooklyn,2025-10-16,3,other_fhv,0,
22,Brooklyn,2025-10-16,4,yellow,0,
22,Brooklyn,2025-10-16,4,green,0,
22,Brooklyn,2025-10-16,4,hvfhv,28,18.81
22,Brooklyn,2025-10-16,4,other_fhv,0,
22,Brooklyn,2025-10-16,5,yellow,2,49.0
22,Brooklyn,2025-10-16,5,green,0,
22,Brooklyn,2025-10-16,5,hvfhv,45,24.63
22,Brooklyn,2025-10-16,5,other_fhv,1,
22,Brooklyn,2025-10-16,6,yellow,0,
22,Brooklyn,2025-10-16,6,green,0,
22,Brooklyn,2025-10-16,6,hvfhv,93,24.15
22,Brooklyn,2025-10-16,6,other_fhv,6,
22,Brooklyn,2025-10-16,7,yellow,2,18.0
22,Brooklyn,2025-10-16,7,green,0,
22,Brooklyn,2025-10-16,7,hvfhv,175,22.09
22,Brooklyn,2025-10-16,7,other_fhv,6,
22,Brooklyn,2025-10-16,8,yellow,1,39.0
22,Brooklyn,2025-10-16,8,green,0,
22,Brooklyn,2025-10-16,8,hvfhv,226,19.52
22,Brooklyn,2025-10-16,8,other_fhv,10,
22,Brooklyn,2025-10-16,9,yellow,3,32.95
22,Brooklyn,2025-10-16,9,green,0,
22,Brooklyn,2025-10-16,9,hvfhv,158,20.85
22,Brooklyn,2025-10-16,9,other_fhv,13,
22,Brooklyn,2025-10-16,10,yellow,3,22.17
22,Brooklyn,2025-10-16,10,green,0,
22,Brooklyn,2025-10-16,10,hvfhv,129,23.56
22,Brooklyn,2025-10-16,10,other_fhv,17,
22,Brooklyn,2025-10-16,11,yellow,1,24.5
22,Brooklyn,2025-10-16,11,green,1,12.1
22,Brooklyn,2025-10-16,11,hvfhv,102,19.32
22,Brooklyn,2025-10-16,11,other_fhv,5,
22,Brooklyn,2025-10-16,12,yellow,0,
22,Brooklyn,2025-10-16,12,green,0,
22,Brooklyn,2025-10-16,12,hvfhv,103,19.32
22,Brooklyn,2025-10-16,12,other_fhv,15,
22,Brooklyn,2025-10-16,13,yellow,0,
22,Brooklyn,2025-10-16,13,green,0,
22,Brooklyn,2025-10-16,13,hvfhv,117,20.29
22,Brooklyn,2025-10-16,13,other_fhv,9,
22,Brooklyn,2025-10-16,14,yellow,1,25.5
22,Brooklyn,2025-10-16,14,green,0,
22,Brooklyn,2025-10-16,14,hvfhv,137,17.79
22,Brooklyn,2025-10-16,14,other_fhv,6,
22,Brooklyn,2025-10-16,15,yellow,1,20.0
22,Brooklyn,2025-10-16,15,green,0,
22,Brooklyn,2025-10-16,15,hvfhv,120,20.05
22,Brooklyn,2025-10-16,15,other_fhv,6,
22,Brooklyn,2025-10-16,16,yellow,1,-11.69
22,Brooklyn,2025-10-16,16,green,0,
22,Brooklyn,2025-10-16,16,hvfhv,123,17.25
22,Brooklyn,2025-10-16,16,other_fhv,2,
22,Brooklyn,2025-10-16,17,yellow,0,
22,Brooklyn,2025-10-16,17,green,0,
22,Brooklyn,2025-10-16,17,hvfhv,173,17.69
22,Brooklyn,2025-10-16,17,other_fhv,2,
22,Brooklyn,2025-10-16,18,yellow,1,38.5
22,Brooklyn,2025-10-16,18,green,0,
22,Brooklyn,2025-10-16,18,hvfhv,105,22.17
22,Brooklyn,2025-10-16,18,other_fhv,1,
22,Brooklyn,2025-10-16,19,yellow,1,-1.5
22,Brooklyn,2025-10-16,19,green,0,
22,Brooklyn,2025-10-16,19,hvfhv,118,16.03
22,Brooklyn,2025-10-16,19,other_fhv,1,
22,Brooklyn,2025-10-16,20,yellow,0,
22,Brooklyn,2025-10-16,20,green,0,
22,Brooklyn,2025-10-16,20,hvfhv,119,17.1
22,Brooklyn,2025-10-16,20,other_fhv,0,
22,Brooklyn,2025-10-16,21,yellow,1,13.5
22,Brooklyn,2025-10-16,21,green,0,
22,Brooklyn,2025-10-16,21,hvfhv,87,18.0
22,Brooklyn,2025-10-16,21,other_fhv,0,
22,Brooklyn,2025-10-16,22,yellow,0,
22,Brooklyn,2025-10-16,22,green,0,
22,Brooklyn,2025-10-16,22,hvfhv,66,16.76
22,Brooklyn,2025-10-16,22,other_fhv,0,
22,Brooklyn,2025-10-16,23,yellow,0,
22,Brooklyn,2025-10-16,23,green,0,
22,Brooklyn,2025-10-16,23,hvfhv,65,15.27
22,Brooklyn,2025-10-16,23,other_fhv,0,
23,Staten Island,2025-10-16,0,yellow,0,
23,Staten Island,2025-10-16,0,green,0,
23,Staten Island,2025-10-16,0,hvfhv,21,19.8
23,Staten Island,2025-10-16,0,other_fhv,0,
23,Staten Island,2025-10-16,1,yellow,0,
23,Staten Island,2025-10-16,1,green,0,
23,Staten Island,2025-10-16,1,hvfhv,12,24.23
23,Staten Island,2025-10-16,1,other_fhv,0,
23,Staten Island,2025-10-16,2,yellow,0,
23,Staten Island,2025-10-16,2,green,0,
23,Staten Island,2025-10-16,2,hvfhv,12,27.3
23,Staten Island,2025-10-16,2,other_fhv,0,
23,Staten Island,2025-10-16,3,yellow,0,
23,Staten Island,2025-10-16,3,green,0,
23,Staten Island,2025-10-16,3,hvfhv,3,66.03
23,Staten Island,2025-10-16,3,other_fhv,0,
23,Staten Island,2025-10-16,4,yellow,0,
23,Staten Island,2025-10-16,4,green,0,
23,Staten Island,2025-10-16,4,hvfhv,20,21.78
23,Staten Island,2025-10-16,4,other_fhv,0,
23,Staten Island,2025-10-16,5,yellow,0,
23,Staten Island,2025-10-16,5,green,0,
23,Staten Island,2025-10-16,5,hvfhv,28,29.69
23,Staten Island,2025-10-16,5,other_fhv,5,
23,Staten Island,2025-10-16,6,yellow,0,
23,Staten Island,2025-10-16,6,green,0,
23,Staten Island,2025-10-16,6,hvfhv,41,28.25
23,Staten Island,2025-10-16,6,other_fhv,2,
23,Staten Island,2025-10-16,7,yellow,1,33.6
23,Staten Island,2025-10-16,7,green,0,
23,Staten Island,2025-10-16,7,hvfhv,73,24.99
23,Staten Island,2025-10-16,7,other_fhv,2,
23,Staten Island,2025-10-16,8,yellow,0,
23,Staten Island,2025-10-16,8,green,0,
23,Staten Island,2025-10-16,8,hvfhv,70,22.0
23,Staten Island,2025-10-16,8,other_fhv,13,
23,Staten Island,2025-10-16,9,yellow,0,
23,Staten Island,2025-10-16,9,green,0,
23,Staten Island,2025-10-16,9,hvfhv,63,19.7
23,Staten Island,2025-10-16,9,other_fhv,19,
23,Staten Island,2025-10-16,10,yellow,0,
23,Staten Island,2025-10-16,10,green,0,
23,Staten Island,2025-10-16,10,hvfhv,67,23.43
23,Staten Island,2025-10-16,10,other_fhv,11,
23,Staten Island,2025-10-16,11,yellow,0,
23,Staten Island,2025-10-16,11,green,0,
23,Staten Island,2025-10-16,11,hvfhv,75,24.24
23,Staten Island,2025-10-16,11,other_fhv,19,
23,Staten Island,2025-10-16,12,yellow,0,
23,Staten Island,2025-10-16,12,green,0,
23,Staten Island,2025-10-16,12,hvfhv,72,23.46
23,Staten Island,2025-10-16,12,other_fhv,18,
23,Staten Island,2025-10-16,13,yellow,0,
23,Staten Island,2025-10-16,13,green,0,
23,Staten Island,2025-10-16,13,hvfhv,68,25.35
23,Staten Island,2025-10-16,13,other_fhv,13,
23,Staten Island,2025-10-16,14,yellow,0,
23,Staten Island,2025-10-16,14,green,0,
23,Staten Island,2025-10-16,14,hvfhv,99,20.54
23,Staten Island,2025-10-16,14,other_fhv,22,
23,Staten Island,2025-10-16,15,yellow,0,
23,Staten Island,2025-10-16,15,green,0,
23,Staten Island,2025-10-16,15,hvfhv,95,21.49
23,Staten Island,2025-10-16,15,other_fhv,10,
23,Staten Island,2025-10-16,16,yellow,0,
23,Staten Island,2025-10-16,16,green,0,
23,Staten Island,2025-10-16,16,hvfhv,77,21.23
23,Staten Island,2025-10-16,16,other_fhv,3,
23,Staten Island,2025-10-16,17,yellow,0,
23,Staten Island,2025-10-16,17,green,0,
23,Staten Island,2025-10-16,17,hvfhv,88,23.83
23,Staten Island,2025-10-16,17,other_fhv,10,
23,Staten Island,2025-10-16,18,yellow,0,
23,Staten Island,2025-10-16,18,green,0,
23,Staten Island,2025-10-16,18,hvfhv,84,23.34
23,Staten Island,2025-10-16,18,other_fhv,4,
23,Staten Island,2025-10-16,19,yellow,0,
23,Staten Island,2025-10-16,19,green,0,
23,Staten Island,2025-10-16,19,hvfhv,57,20.19
23,Staten Island,2025-10-16,19,other_fhv,0,
23,Staten Island,2025-10-16,20,yellow,0,
23,Staten Island,2025-10-16,20,green,0,
23,Staten Island,2025-10-16,20,hvfhv,37,17.07
23,Staten Island,2025-10-16,20,other_fhv,0,
23,Staten Island,2025-10-16,21,yellow,0,
23,Staten Island,2025-10-16,21,green,0,
23,Staten Island,2025-10-16,21,hvfhv,41,19.15
23,Staten Island,2025-10-16,21,other_fhv,0,
23,Staten Island,2025-10-16,22,yellow,0,
23,Staten Island,2025-10-16,22,green,0,
23,Staten Island,2025-10-16,22,hvfhv,31,22.41
23,Staten Island,2025-10-16,22,other_fhv,0,
23,Staten Island,2025-10-16,23,yellow,0,
23,Staten Island,2025-10-16,23,green,0,
23,Staten Island,2025-10-16,23,hvfhv,34,12.93
23,Staten Island,2025-10-16,23,other_fhv,1,
24,Manhattan,2025-10-16,0,yellow,3,16.95
24,Manhattan,2025-10-16,0,green,0,
24,Manhattan,2025-10-16,0,hvfhv,28,22.04
24,Manhattan,2025-10-16,0,other_fhv,0,
24,Manhattan,2025-10-16,1,yellow,4,4.4
24,Manhattan,2025-10-16,1,green,0,
24,Manhattan,2025-10-16,1,hvfhv,18,21.1
24,Manhattan,2025-10-16,1,other_fhv,0,
24,Manhattan,2025-10-16,2,yellow,3,3.98
24,Manhattan,2025-10-16,2,green,0,
24,Manhattan,2025-10-16,2,hvfhv,5,14.17
24,Manhattan,2025-10-16,2,other_fhv,0,
24,Manhattan,2025-10-16,3,yellow,1,37.08
24,Manhattan,2025-10-16,3,green,0,
24,Manhattan,2025-10-16,3,hvfhv,7,22.1
24,Manhattan,2025-10-16,3,other_fhv,0,
24,Manhattan,2025-10-16,4,yellow,3,10.17
24,Manhattan,2025-10-16,4,green,0,
24,Manhattan,2025-10-16,4,hvfhv,14,39.79
24,Manhattan,2025-10-16,4,other_fhv,0,
24,Manhattan,2025-10-16,5,yellow,9,14.75
24,Manhattan,2025-10-16,5,green,0,
24,Manhattan,2025-10-16,5,hvfhv,22,34.88
24,Manhattan,2025-10-16,5,other_fhv,1,
24,Manhattan,2025-10-16,6,yellow,13,17.1
24,Manhattan,2025-10-16,6,green,0,
24,Manhattan,2025-10-16,6,hvfhv,38,24.8
24,Manhattan,2025-10-16,6,other_fhv,0,
24,Manhattan,2025-10-16,7,yellow,30,19.15
24,Manhattan,2025-10-16,7,green,1,39.4
24,Manhattan,2025-10-16,7,hvfhv,48,35.52
24,Manhattan,2025-10-16,7,other_fhv,1,
24,Manhattan,2025-10-16,8,yellow,31,19.19
24,Manhattan,2025-10-16,8,green,2,11.05
24,Manhattan,2025-10-16,8,hvfhv,73,25.93
24,Manhattan,2025-10-16,8,other_fhv,1,
24,Manhattan,2025-10-16,9,yellow,25,16.22
24,Manhattan,2025-10-16,9,green,0,
24,Manhattan,2025-10-16,9,hvfhv,48,21.66
24,Manhattan,2025-10-16,9,other_fhv,1,
24,Manhattan,2025-10-16,10,yellow,23,16.67
24,Manhattan,2025-10-16,10,green,1,14.2
24,Manhattan,2025-10-16,10,hvfhv,52,20.05
24,Manhattan,2025-10-16,10,other_fhv,1,
24,Manhattan,2025-10-16,11,yellow,22,16.67
24,Manhattan,2025-10-16,11,green,1,43.6
24,Manhattan,2025-10-16,11,hvfhv,45,22.44
24,Manhattan,2025-10-16,11,other_fhv,0,
24,Manhattan,2025-10-16,12,yellow,18,15.85
24,Manhattan,2025-10-16,12,green,1,7.9
24,Manhattan,2025-10-16,12,hvfhv,35,21.0
24,Manhattan,2025-10-16,12,other_fhv,1,
24,Manhattan,2025-10-16,13,yellow,29,15.71
24,Manhattan,2025-10-16,13,green,0,
24,Manhattan,2025-10-16,13,hvfhv,37,23.73
24,Manhattan,2025-10-16,13,other_fhv,1,
24,Manhattan,2025-10-16,14,yellow,15,26.91
24,Manhattan,2025-10-16,14,green,1,40.1
24,Manhattan,2025-10-16,14,hvfhv,37,30.07
24,Manhattan,2025-10-16,14,other_fhv,0,
24,Manhattan,2025-10-16,15,yellow,18,14.8
24,Manhattan,2025-10-16,15,green,1,12.1
24,Manhattan,2025-10-16,15,hvfhv,31,23.42
24,Manhattan,2025-10-16,15,other_fhv,0,
24,Manhattan,2025-10-16,16,yellow,20,13.05
24,Manhattan,2025-10-16,16,green,0,
24,Manhattan,2025-10-16,16,hvfhv,39,28.95
24,Manhattan,2025-10-16,16,other_fhv,1,
24,Manhattan,2025-10-16,17,yellow,30,15.14
24,Manhattan,2025-10-16,17,green,0,
24,Manhattan,2025-10-16,17,hvfhv,53,22.14
24,Manhattan,2025-10-16,17,other_fhv,0,
24,Manhattan,2025-10-16,18,yellow,27,15.91
24,Manhattan,2025-10-16,18,green,1,7.2
24,Manhattan,2025-10-16,18,hvfhv,55,25.64
24,Manhattan,2025-10-16,18,other_fhv,3,
24,Manhattan,2025-10-16,19,yellow,28,16.58
24,Manhattan,2025-10-16,19,green,1,10.0
24,Manhattan,2025-10-16,19,hvfhv,41,29.19
24,Manhattan,2025-10-16,19,other_fhv,2,
24,Manhattan,2025-10-16,20,yellow,26,13.63
24,Manhattan,2025-10-16,20,green,0,
24,Manhattan,2025-10-16,20,hvfhv,58,23.79
24,Manhattan,2025-10-16,20,other_fhv,0,
24,Manhattan,2025-10-16,21,yellow,20,20.9
24,Manhattan,2025-10-16,21,green,1,8.6
24,Manhattan,2025-10-16,21,hvfhv,49,22.15
24,Manhattan,2025-10-16,21,other_fhv,0,
24,Manhattan,2025-10-16,22,yellow,14,21.37
24,Manhattan,2025-10-16,22,green,0,
24,Manhattan,2025-10-16,22,hvfhv,49,17.6
24,Manhattan,2025-10-16,22,other_fhv,1,
24,Manhattan,2025-10-16,23,yellow,10,15.61
24,Manhattan,2025-10-16,23,green,0,
24,Manhattan,2025-10-16,23,hvfhv,45,23.44
24,Manhattan,2025-10-16,23,other_fhv,0,
25,Brooklyn,2025-10-16,0,yellow,6,23.32
25,Brooklyn,2025-10-16,0,green,0,
25,Brooklyn,2025-10-16,0,hvfhv,79,22.21
25,Brooklyn,2025-10-16,0,other_fhv,0,
25,Brooklyn,2025-10-16,1,yellow,1,39.12
25,Brooklyn,2025-10-16,1,green,0,
25,Brooklyn,2025-10-16,1,hvfhv,62,21.21
25,Brooklyn,2025-10-16,1,other_fhv,0,
25,Brooklyn,2025-10-16,2,yellow,1,18.67
25,Brooklyn,2025-10-16,2,green,0,
25,Brooklyn,2025-10-16,2,hvfhv,38,16.99
25,Brooklyn,2025-10-16,2,other_fhv,0,
25,Brooklyn,2025-10-16,3,yellow,0,
25,Brooklyn,2025-10-16,3,green,0,
25,Brooklyn,2025-10-16,3,hvfhv,20,29.31
25,Brooklyn,2025-10-16,3,other_fhv,0,
25,Brooklyn,2025-10-16,4,yellow,0,
25,Brooklyn,2025-10-16,4,green,0,
25,Brooklyn,2025-10-16,4,hvfhv,48,41.2
